Глеевые почвы/Глееземы/O$G$CG
Глеевые почвы/Глееземы криомета-морфические/O$G$CRM$C(g)
Глеевые почвы/Торфяно-глееземы/T$G$CG
Глеевые почвы/Темногумусово-глеевые/AU$G$CG(ca)
Глеевые почвы/Перегнойно-глеевые/H$G$CG
Аккумулятивно-гумусовые почвы/Черноземы/AU$BCA$Cca
Аккумулятивно-гумусовые почвы/Черноземы глинисто-иллювиальные/AU$BI$(BCA)$C(ca)
Аккумулятивно-гумусовые почвы/Черноземы текстурно-карбонатные/AU$CAT$Cca
Аккумулятивно-гумусовые почвы/Темные слитые/AU$v$C(ca)
Аккумулятивно-гумусовые почвы/Черноземовидные/AU$CRH$Cg
Аккумулятивно-гумусовые почвы/Черноземы квазиглеевые/AU$BCA$Q$CQ
Аккумулятивно-гумусовые почвы/Черноземы глинисто-иллювиальные квазиглеевые/AU$BI$(BCA)$Q$CQ
Аккумулятивно-гумусовые почвы/Черноземы глинисто-иллювиальные глеевые/AU$BI$(BCA)$G$CG(ca)
Аккумулятивно-гумусовые почвы/Черноземы текстурно-карбонатные квазиглеевые/AU$CAT$Q$CQ
Аккумулятивно-гумусовые почвы/Черноземовидные глеевые/AU$CRH$G$CG
Аккумулятивно-карбонатные почвы/Сероземовидные (светлогумусовые аккумулятивно-карбонатные)/AJ$BCA$Cca
Аккумулятивно-карбонатные почвы/Бурые (аридные) почвы/AJ$BM$BCA$Cca
Аккумулятивно-карбонатные почвы/Каштановые/AJ$BMK$BM$CAT$Cca
Щелочно-глинисто-дифференцированные почвы/Солонцы темные/SEL$ASN$BCAs,cs$Cca,s
Щелочно-глинисто-дифференцированные почвы/Солонцы светлые/SEL$BSN$BCAs,cs$Cca,s
Щелочно-глинисто-дифференцированные почвы/Солонцы темные квазиглеевые/SEL$ASN$BCAs,cs$Qs$CQca,s
Щелочно-глинисто-дифференцированные почвы/Солонцы светлые квазиглеевые/SEL$BSN$BCAs,cs$Qs$CQca,s
Щелочно-глинисто-дифференцированные почвы/Солонцы темногумусовые/AU$SEL$ASN$BCAs,cs$Cca,s
Щелочно-глинисто-дифференцированные почвы/Солонцы светлогумусовые/AJ$SEL$BSN$BCAs,cs$Cca,s
Щелочно-глинисто-дифференцированные почвы/Солонцы темногумусовые квазиглеевые/AU$SEL$ASN$BCAs,cs$Qs$CQca,s
Щелочно-глинисто-дифференцированные почвы/Солонцы светлогумусовые квазиглеевые/AJ$SEL$BSN$BCAs,cs$Qs$CQca,s
Галоморфные почвы/Солончаки глеевые/S$Gs$CGs
Галоморфные почвы/Солончаки сульфидные/SS$GsC$Gss
Галоморфные почвы/Солончаки вторичные/S$[ABC]
Гидрометаморфические почвы/Гумусово-квазиглеевые/AU$Q$CQ
Гидрометаморфические почвы/Перегнойно-квазиглеевые/H$Q$CQ
Органо-аккумулятивные почвы/Серо-гумусовые/AY$C
Органо-аккумулятивные почвы/Темно-гумусовые/AU$C
Органо-аккумулятивные почвы/Перегнойные/H$C
Органо-аккумулятивные почвы/Перегнойно-темно-гумусовые/AH$C
Органо-аккумулятивные почвы/Крио-гумусовые/AK$C
Органо-аккумулятивные почвы/Грубо-гумусовые/AO$C
Органо-аккумулятивные почвы/Светло-гумусовые/AJ$C
Элювиальные почвы/Элювоземы/O$EL$D
Элювиальные почвы/Элювоземы глеевые/O$EL$DG
Элювиальные почвы/Дерново-элювоземы/AY$EL$D
Элювиальные почвы/Дерново-элювоземы глеевые/AY$EL$DG
Элювиальные почвы/Торфяно-элювоземы глеевые/T$EL$DG
Элювиальные почвы/Подзол-элювоземы/O$E$D
Элювиальные почвы/Дерново-подзол-элювоземы/AY$E$D
Литоземы/Торфяно-подзол-элювоземы глеевые/T$E$DG
Литоземы/Торфяно-литоземы/T$(C)$R
Литоземы/Сухоторфяно литоземы/TJ$(C)$R
Литоземы/Литоземы грубо-гумусовые/AO$(C)$R
Литоземы/Литоземы перегнойные/H$(C)$R
Литоземы/Литоземы серо-гумусовые/AY$(C)$R
Литоземы/Литоземы темно-гумусовые/AU$(C)$R
Литоземы/Литоземы светло-гумусовые/AJ$(C)$R
Литоземы/Литоземы крио-гумусовые/AK$R(ca)
Литоземы/Литоземы перегнойно-темногумусовые/AH$(C)$R
Литоземы/Карболитоземы перегнойнo-темногумусовые/AH$(Cca)$Rca
Литоземы/Карболитоземы темногумусовые/AU$Cca$Rca
Абраземы/Абраземы глинисто-иллювиальные/BI$C
Абраземы/Абраземы альфегумусовые/BHF$C
Абраземы/Абраземы железисто-метаморфические/BFM$C
Абраземы/Абраземы структурно-метаморфические/BM$C
Абраземы/Абраземы палево-метаморфические/BPL$C(ca)
Абраземы/Абраземы криомета-морфические/CRM$C
Абраземы/Абраземы аккумулятивно-карбонатные/BCA$C(ca)
Абраземы/Абраземы текстурно-карбонатные/CAT$C(ca)
Абраземы/Абраземы солонцовые/BSN$BCAs,cs$Cca,s
Абраземы/Абраземы солонцовыетемные/ASN$BCAs,cs$Cca,s
Турбоземы/Турбоземы/P$TUR$C
Турбоземы/Турбоземы темные/PU$TUR$C
Турбоземы/Турбоземы темные глеевые/PU$TUR$G$CG
Турбоземы/Турбоземы темные квазиглеевые/PU$TUR$Q$CQ
Турбоземы/Турбоземы глинисто-иллювиальные/P$TUR$BI$C
Турбоземы/Турбоземы глинисто-иллювиальные темные/PU$TUR$BI$C
Турбоземы/Турбоземы глинисто-иллювиальные глеевые/P$TUR$BI$G$CG
Турбоземы/Турбоземы глинисто-иллювиальные темные квазиглеевые/PU$TUR$BI$Q$CQ
Турбоземы/Турбоземы аккумулятивно-карбонатные/P$TUR$BCA$Cca
Турбоземы/Турбоземы аккумулятивно-карбонатные темные/PU$TUR$BI$C
Турбоземы/Турбоземы аккумулятивно-карбонатные темные квазиглеевые/PU$TUR$BCA$Q$CQ
Турбоземы/Турбоземы текстурно-карбонатные/P$TUR$CAT$Cca
Турбоземы/Турбоземы торфяно-минеральные/PT$TUR$G$CG
Турбоземы/Турбоземы постсолонцовые темные/TUR{AU SEL ASN$BCAs,cs$Cca,s
Турбоземы/Турбоземы постсолонцовые светлые/TUR{AJ SEL BSN$BCAs,cs$Cca,s
Турбоземы/Турбоземы постсолонцовые темные квазиглеевые/TUR{AU SEL ASN$BCAs,cs$Qs$CQca,s
Турбоземы/Турбоземы постсолонцовые светлые квазиглеевые/TUR{AJ SEL BSN$BCAs,cs$Qs$CQca,s
Аллювиальные почвы/Аллювиальные гумусовые/AY$C~~
Аллювиальные почвы/Аллювиальные темногумусовые/AU$C~~
Аллювиальные почвы/Аллювиальные темногумусовые глеевые/AU$G$CG~~
Аллювиальные почвы/Аллювиальные темногумусовые квазиглеевые/AU$Q$CQ~~
Аллювиальные почвы/Аллювиальные перегнойно-глеевые/H$G$CG~~
Аллювиальные почвы/Аллювиальные гумусовые глеевы/AY$G$CG~~
Аллювиальные почвы/Аллювиальные рудяковые/AY$F$C~~
Аллювиальные почвы/Аллювиальные слитые/AU$V$C~~
Аллювиальные почвы/Аллювиальные мергелистые/AU$ML$CG~~$(CQ~~)
Аллювиальные почвы/Аллювиальные торфяно-глеевые/T$G$CG~~
Вулканические почвы/Охристые/AO$BH$BAN$C``${ABC}${ABC}
Вулканические почвы/Перегнойно-охристые/H$BAN$C``${ABC}${ABC}
Вулканические почвы/Охристо-подзолистые/AO$E$BH$BAN$C``${ABC}
Стратоземы/Стратоземы серогумусовые/RY$D
Стратоземы/Стратоземы темногумусовые/RU$D
Стратоземы/Стратоземы светлогумусовые/RJ$D
Стратоземы/Стратоземы серогумусовые на погребенной почве/RY$[ABC]
Стратоземы/Стратоземы темногумусовые на погребенной почве/RU$[ABC]
Стратоземы/Стратоземы светлогумусовые на погребенной почве/RJ$[ABC]
Отдел cлаборазвитых почв/Пелоземы/O$C=
Отдел cлаборазвитых почв/Пелоземы гумусовые/W$C=
Отдел cлаборазвитых почв/Псаммоземы/O$C..
Отдел cлаборазвитых почв/Псаммоземы гумусовые/W$C..
Отдел cлаборазвитых почв/Петроземы/O$R
Отдел cлаборазвитых почв/Петроземы гумусовые/W$R
Отдел cлаборазвитых почв/Карбо-петроземы/O$Rca
Отдел cлаборазвитых почв/Карбо-петроземы гумусовые/W$Rca
Отдел cлаборазвитых почв/Гипсо-петроземы/O$Rcs
Отдел cлаборазвитых почв/Гипсо-петроземы гумусовые/W$Rcs
Отдел cлаборазвитых почв/Солончаки/S$Cs,cs
Отдел cлаборазвитых почв/Слоисто-аллювиальные/O$С~~
Отдел cлаборазвитых почв/Слоисто-пепловые/O$C``
Отдел cлаборазвитых почв/Слоисто-эоловые/O$C^^
Отдел cлаборазвитых почв/Слоисто-аллювиальные гумусовые/W$С~~
Отдел cлаборазвитых почв/Слоисто-пепловые гумусовые/W$C``
Отдел cлаборазвитых почв/Слоисто-эоловые гумусовые/W$C^^
Торфяные почвы/Торфяные олиготрофные/TO$TT
Торфяные почвы/Торфяные олиготрофные глеевые/TO$TT$G
Торфяные почвы/Торфяные эутрофные/TE$TT
Торфяные почвы/Торфяные эутрофные глеевые/TE$TT$G
Торфяные почвы/Сухо-торфяные/TJ$TT$R
Торфоземы/Торфоземы/PT$TT
Торфоземы/Торфоземы глеевые/PT$TT$G
